declared_income,No_of_companies_worked,current_employer_tenure_months,earliest_start_year,total_experience,average_employement_tenure_months,total_assets,total_liabilities,net_worth,num_assets,num_liabilities,asset_to_liability_ratio,property_asset_value,investment_asset_value,family_size,dependents,Age,Gender,marital_status,Disability,Housing_type,Social_support
5821.424132609554,3,10,1989,35,11.7,94678.90605806712,27096.609539755667,67582.29651831146,3,0,3.494123717550563,50715.94434093118,21991.266322203723,3,1,69,Male,Single,Yes,Renting,1
4978.844537033708,5,3,1998,26,5.2,98608.86889095716,47063.87724146229,51544.99164949488,2,0,2.0952134560661486,47506.6890237383,11986.741206681774,2,1,66,Male,Divorced,No,Owned,1
5745.732242530159,1,0,2025,0,0.0,340322.95092643454,160868.13026988858,179454.82065654595,5,1,2.1155399167969096,203532.83749717864,67219.33710972602,4,3,19,Female,Single,No,Renting,0
4558.5424852096985,5,0,2024,0,0.0,160205.99246682422,29277.444892882755,130928.54757394147,2,1,5.471993647429586,61747.702263575266,38374.02547550557,4,2,18,Female,Single,No,Living with Family,1
5819.912447890471,1,2,1987,38,38.0,90448.74319874462,22005.059147992542,68443.68405075208,3,0,4.110361285122744,27520.740968816295,18630.54703992047,4,1,65,Male,Divorced,No,Living with Family,1
3975.8377332069363,2,2,2015,9,4.5,57437.57058377749,9176.212226172445,48261.358357605044,4,2,6.259398667780777,35072.70101434259,10243.136002768499,6,5,29,Male,Widowed,No,Owned,1
4946.192625739947,5,1,2022,2,0.4,764343.0439237831,232355.72354365446,531987.3203801287,1,2,3.2895382660121135,480511.69433547225,171505.4967572218,7,0,22,Male,Divorced,No,Other,0
6033.625817226114,5,4,1995,30,6.0,137914.87347807232,39199.961029912345,98714.91244815997,3,3,3.5182400659233695,44655.74171124115,40509.42314197849,7,2,54,Female,Married,Yes,Renting,1
5486.307806913205,4,6,1998,26,6.5,50213.631584819865,23113.538735915416,27100.09284890445,5,0,2.172477012652089,27334.443575468715,5974.49732157782,2,1,49,Female,Married,No,Other,1
5630.460263602316,3,1,2018,6,2.0,70792.99708532881,33414.44690825429,37378.55017707452,3,0,2.118634412226078,31947.655824949998,12601.38087887958,4,0,26,Male,Married,No,Owned,1
3828.1180508225298,1,12,2003,22,22.0,37786.03692600014,9576.000332684443,28210.036593315694,5,3,3.9459101517603608,23335.079294828472,6851.408448105525,6,0,58,Male,Single,No,Owned,1
4373.988157172722,1,26,1999,26,26.0,12560.106590523104,3726.523050621544,8833.58353990156,5,1,3.370462605464956,8161.127979161935,2705.3648427983458,3,1,52,Female,Married,No,Renting,1
4289.990241176082,4,1,2010,15,3.8,95755.1002346734,43903.18677184162,51851.913462831784,5,1,2.181051246514257,61321.7104663041,12489.808874742253,1,0,36,Male,Single,No,Living with Family,1
4945.265366619871,4,8,1988,36,9.0,303309.50431233057,128203.80854804964,175105.6957642809,2,2,2.3658384859811155,185286.22529906913,41046.45239728112,6,2,65,Male,Single,No,Renting,1
7127.874304426742,3,2,2016,9,3.0,27307.891363322713,2770.7275975283383,24537.163765794376,4,0,9.85585569208718,11131.267022417149,4289.312681955594,7,0,33,Female,Married,No,Renting,1
4478.731866696448,3,1,2024,1,0.3,80125.46645800743,18270.51539562319,61854.951062384236,3,1,4.385506633118951,50058.85449873693,23330.45326382592,7,1,20,Female,Married,No,Renting,1
3424.660810351749,5,2,2010,14,2.8,41517.46768633438,11156.146152837951,30361.321533496426,4,2,3.7214883273802375,21314.710459818078,10247.412628536393,3,2,37,Female,Single,No,Owned,1
5972.468531775889,2,4,2009,16,8.0,126919.31165188887,24354.104205311207,102565.20744657767,1,2,5.211413673109355,40754.12679139578,29488.262840259133,3,1,41,Female,Single,No,Owned,0
7189.965147151723,3,2,2007,17,5.7,81847.18203487192,14718.467953578567,67128.71408129335,3,2,5.5608492876442375,39513.817501032376,21557.855114476428,1,0,50,Male,Married,Yes,Owned,1
3248.182222221536,4,1,2010,14,3.5,25056.388350428224,2884.336143399089,22172.052207029134,4,1,8.687055566588764,16959.746367742086,3144.959944953421,3,2,41,Male,Single,No,Living with Family,1
8369.216132077136,3,12,1984,41,13.7,48014.02012209733,17157.708782388818,30856.311339708514,4,1,2.798393464480546,31456.084710147228,13053.406671768702,2,1,69,Female,Divorced,No,Renting,1
5702.764903484607,1,8,2016,8,8.0,45180.542877777254,9262.197261790698,35918.34561598656,1,0,4.877950836154219,15402.305156315279,9893.027274757522,1,0,28,Male,Married,No,Owned,1
6810.836183602586,2,4,1999,26,13.0,249040.0514514979,30118.62274909977,218921.42870239812,5,0,8.268640087765686,148838.95467414512,41606.07579930039,3,2,66,Male,Married,Yes,Renting,0
7260.607452564973,5,1,2019,6,1.2,246801.989842501,47482.66036456012,199319.3294779409,3,2,5.197728769778617,153589.11004050393,64951.139092549885,5,4,25,Male,Married,Yes,Living with Family,0
6678.926464061613,1,8,2003,22,22.0,71315.64590450014,30007.169192985704,41308.476711514435,3,2,2.3766202485094947,29136.383345332823,18578.646219873317,6,1,53,Male,Married,No,Living with Family,1
5114.196604488477,1,2,1997,28,28.0,202635.2339754254,89280.20721773912,113355.02675768627,1,1,2.269654610917656,99016.3754234025,54537.59466378136,3,2,55,Male,Single,No,Owned,1
7136.547216287123,2,10,1993,31,15.5,81513.32736389771,23901.867529545994,57611.459834351714,5,1,3.4103329902207866,47635.995338894485,10034.582417951866,2,1,57,Male,Married,No,Owned,0
5531.899654806379,5,1,2009,15,3.0,65114.47556240695,17348.336956464966,47766.13860594199,3,0,3.7533554787302905,30969.525186613046,19135.33737592506,4,3,37,Male,Married,No,Renting,0
6925.72708736146,4,7,1996,29,7.2,95561.62259978465,46934.27650646757,48627.34609331708,3,0,2.0360732009284557,32980.109416393934,27896.848729045898,3,0,52,Male,Single,No,Renting,1
7089.813225671025,5,5,1996,29,5.8,114577.0855272406,20649.754214869736,93927.33131237086,3,3,5.548593185905065,66724.3069527623,19649.274581933143,7,0,65,Female,Divorced,No,Living with Family,1
3563.6551150408472,3,1,2004,20,6.7,47061.77832767275,8760.25416497134,38301.52416270141,5,0,5.372193253918759,31279.868670802978,5326.395768409074,7,3,42,Female,Married,No,Renting,1
6371.451697965509,1,16,2007,18,18.0,89687.52897454529,19439.491256322865,70248.03771822242,1,1,4.6136767568633585,50314.15588611382,11965.314936623285,7,1,52,Female,Married,No,Renting,0
4907.162122229943,3,4,2006,18,6.0,143384.71311599104,24246.774719767767,119137.93839622327,3,2,5.913558185497274,87395.89327180132,42809.823927419195,4,0,42,Female,Divorced,No,Renting,1
5427.285955176022,4,2,2003,22,5.5,90987.76405639136,22905.827421844853,68081.93663454651,4,3,3.972253976279331,40338.97155335126,19344.23417243869,7,1,46,Female,Divorced,No,Living with Family,1
5320.639123264196,3,4,2011,13,4.3,84595.16786744243,39280.386519388405,45314.78134805403,5,0,2.153623611256654,31577.624880036143,14493.212974120075,5,4,35,Male,Married,No,Renting,0
5400.455326363037,5,4,1997,27,5.4,119373.08441761066,41319.69633198076,78053.38808562991,2,0,2.889011658229876,66503.87515319405,18818.037342229763,3,2,63,Female,Married,No,Renting,1
7425.2879683435585,3,3,2010,14,4.7,155894.0507439723,41277.41153566302,114616.63920830928,1,1,3.7767399879055485,67207.24762152127,23602.101599466503,7,1,35,Female,Married,No,Owned,1
2950.328559658905,4,0,2025,0,0.0,64596.06105566347,30603.308800443632,33992.752255219835,4,3,2.1107541500456013,41601.76293470863,15039.936617915755,1,0,19,Female,Married,No,Living with Family,1
2586.484964695321,4,2,2008,17,4.2,45910.92045707118,5481.107054591312,40429.81340247987,3,0,8.376213053276048,16025.262796459756,8441.988320419892,4,1,52,Male,Married,No,Renting,1
2210.0648925016403,4,1,2014,11,2.8,72905.33729819227,13422.636000103183,59482.70129808909,2,2,5.4315215951346545,34512.32808368396,21367.252263569695,5,1,33,Male,Married,Yes,Renting,1
6873.716395903871,5,4,1998,27,5.4,27606.349211663244,9009.482300102387,18596.866911560857,1,1,3.0641437867467163,12662.785035673161,6536.316823157919,1,0,58,Male,Single,No,Renting,1
4129.84376219851,4,2,1996,29,7.2,63866.59387008065,22111.959143464694,41754.63472661596,5,3,2.8883281420568636,43124.09995830137,16503.697431711687,1,0,53,Male,Divorced,No,Renting,1
5398.27970427233,1,4,2004,20,20.0,12907.263740827591,1494.9580421360256,11412.305698691565,2,0,8.633863544682121,4662.799625968311,2046.4248491749868,1,0,50,Female,Divorced,No,Renting,1
4837.924313813131,4,1,2023,1,0.2,22487.3434178179,5874.042725681172,16613.30069213673,2,0,3.8282566995135707,6834.77459959347,2604.8727369116887,1,0,21,Female,Single,No,Owned,1
3930.43728904003,3,6,1998,26,8.7,18704.60069798458,6727.326351268458,11977.274346716124,4,3,2.7803914543937314,7392.695744456101,3695.366346715648,3,0,50,Male,Married,No,Owned,1
6367.215856333548,3,3,2015,9,3.0,193476.90067667037,73371.90037638703,120105.00030028334,1,1,2.6369345714662207,121524.92001293352,31520.542594834587,7,4,31,Other,Single,No,Owned,0
4918.805547673923,3,2,2013,11,3.7,80351.02072530231,28545.17908562109,51805.841639681224,4,3,2.814871838228442,30832.994849371404,11282.619788487504,6,0,38,Female,Single,Yes,Renting,1
5013.397384442423,5,4,1987,37,7.4,31077.81332287132,7092.7429502337445,23985.070372637576,4,3,4.381635361795698,12317.729395826873,9028.988193193438,3,1,65,Male,Married,No,Living with Family,1
5479.306961610377,3,1,2011,13,4.3,119778.37235682944,16458.512510549794,103319.85984627964,3,1,7.277594028017558,42157.13865845568,22613.874367583645,3,2,37,Male,Single,Yes,Renting,1
6131.158127257326,5,1,2020,5,1.0,182171.23748069085,49340.16491111523,132831.07256957563,5,0,3.69214893806834,106784.13063995705,24582.49983047638,5,2,25,Male,Married,No,Other,1
3601.535634698328,5,1,2020,4,0.8,104855.99338911002,15885.869112304365,88970.12427680565,2,2,6.600582734745942,34358.12940166623,14651.541643766184,5,0,24,Male,Married,No,Owned,1
6319.37752099993,4,1,2024,1,0.2,76313.6813712233,36558.028111593965,39755.65325962933,1,1,2.087467112237962,33004.39435192802,11915.766905970564,7,1,20,Male,Married,Yes,Renting,1
7304.7802796600245,1,6,2011,13,13.0,111702.10465227172,32401.24478689526,79300.85986537646,5,2,3.4474633733037887,46132.91232574091,33495.356539236156,6,1,34,Male,Single,No,Owned,0
3110.816446858236,4,5,1999,25,6.2,135011.57726569782,30634.622339343274,104376.95492635455,5,0,4.407156575007156,70484.6694810563,20738.088808669225,5,3,50,Male,Single,No,Renting,1
5667.448468691748,4,4,2000,25,6.2,59082.706184497685,24018.397931210726,35064.30825328696,1,3,2.459893717878769,34986.799686765,9793.57070101805,7,0,65,Male,Married,No,Owned,1
4632.616681464009,5,1,2015,9,1.8,79558.0030159862,23802.118553784956,55755.884462201255,5,2,3.342475705942364,40825.23490429658,18446.766140533764,7,0,29,Female,Other,No,Renting,1
6428.84587108021,5,6,1987,38,7.6,73034.58796107337,16360.741675172465,56673.8462859009,3,0,4.4640144934201755,49109.21629951531,11597.328396626563,2,0,68,Male,Married,No,Renting,0
3335.011181209723,3,2,2008,16,5.3,20875.519522900202,8867.651335587772,12007.86818731243,5,0,2.354120469207252,14207.399610074934,2988.557123514317,6,0,39,Female,Single,No,Living with Family,1
7573.407338465364,3,4,2012,13,4.3,189791.96774786068,84810.60200490325,104981.36574295742,3,3,2.2378330451762154,84378.87671170225,25000.809537228466,5,1,39,Male,Married,No,Renting,0
2968.157790356396,4,4,1986,38,9.5,317236.6555529078,117124.80948857684,200111.84606433095,2,3,2.708535082687565,193854.48532930185,51562.54613584817,6,0,63,Other,Married,No,Living with Family,0
4853.578590335199,2,11,2003,22,11.0,41084.80397119977,4880.29003241583,36204.51393878394,2,0,8.418516870576658,24466.84519344985,4978.7854662944965,3,2,47,Male,Married,No,Renting,1
5851.44411399304,2,6,2005,20,10.0,175201.90018246826,57208.5279070407,117993.37227542757,4,0,3.0625136949364857,115140.20735967954,18173.57349260414,3,2,55,Male,Single,No,Owned,1
4210.494729597763,3,6,2000,24,8.0,40024.54501120703,16222.667125944909,23801.877885262125,3,2,2.467198808955143,19178.859659352966,10443.538067693866,6,2,55,Other,Married,No,Owned,1
4104.897677314444,2,8,1987,37,18.5,82444.48897993019,12746.017328173886,69698.4716517563,2,0,6.468254895409118,42227.18302840978,10518.184510050352,2,1,62,Female,Married,No,Owned,1
5583.353454945786,3,7,2000,25,8.3,258748.69033576132,49542.17200912037,209206.51832664094,5,0,5.222796656717584,120657.03074652136,66031.46775768888,2,1,68,Female,Widowed,No,Renting,0
5176.63987998662,5,1,2018,6,1.2,54864.05506722831,24853.3095231299,30010.745544098412,1,2,2.2075150601640683,35121.2669715121,14237.688403838407,6,2,25,Male,Single,Yes,Renting,1
5208.907254122724,4,3,2005,20,5.0,80363.36325000958,8683.156021998657,71680.20722801093,1,1,9.255086865468051,31492.869218529057,16682.140783734973,5,1,44,Male,Married,No,Renting,1
6478.03276719844,1,6,2005,19,19.0,23012.259315315372,9230.006767262135,13782.252548053237,3,2,2.4932006980685473,9110.176782094755,3726.5222375260014,4,0,44,Female,Divorced,No,Renting,1
4608.290959857968,4,4,2005,20,5.0,47184.007802665765,13660.20987254465,33523.797930121116,4,2,3.4541202692280626,21187.603186597335,6087.0459084459135,2,1,51,Female,Single,No,Owned,1
5589.388974692507,3,3,2013,11,3.7,19996.90340103116,5573.314221137423,14423.589179893735,5,3,3.5879734405052286,7841.528365377609,4946.454449000371,1,0,38,Female,Divorced,No,Living with Family,1
4490.095787586278,3,5,2000,25,8.3,106156.76927836917,10917.014912931394,95239.75436543778,3,2,9.723974009838956,55668.90010226537,23383.936831413375,3,1,47,Female,Married,Yes,Living with Family,1
3916.0057712558882,4,3,2005,19,4.8,137134.1471919893,58660.4057648848,78473.74142710448,1,0,2.3377633585016953,48517.518581605,31690.42487525624,6,1,50,Male,Single,No,Owned,1
4782.8620572649725,3,5,2004,21,7.0,66645.06899315935,16256.729030668208,50388.33996249114,3,0,4.099537420315851,28529.053771084655,6780.057317483266,1,0,45,Female,Single,No,Owned,1
4551.8522192095525,2,7,1995,30,15.0,95799.06637199648,30301.843679061763,65497.222692934716,5,0,3.1614929898867032,63742.579630163484,27350.95946698964,6,0,64,Male,Married,No,Owned,1
4496.794298255828,2,3,2007,17,8.5,60295.5168940807,22364.829679537754,37930.687214542944,2,1,2.6959971418537947,27958.439809981297,6828.9519128271195,7,0,50,Male,Single,No,Renting,1
6767.991126703242,3,1,2022,2,0.7,157898.26704624793,60167.423702619235,97730.84334362869,5,0,2.6243149087896582,94627.40298583385,27373.429425819184,3,2,22,Male,Married,No,Living with Family,0
4948.844818946669,3,5,1992,33,11.0,87819.10455041504,42363.235548705015,45455.86900171002,2,1,2.0730027679177008,30331.39059552405,15855.06574792806,3,2,65,Female,Single,No,Owned,1
4165.639991580203,2,3,2009,16,8.0,16914.28378451719,5286.322280490159,11627.96150402703,2,0,3.199631593961173,6749.235673628981,1696.0139236587534,2,1,36,Male,Married,No,Owned,1
5052.118161071986,3,1,2024,1,0.3,162538.27143649932,42241.71709355279,120296.55434294653,2,2,3.847814024144084,101251.30611964365,32413.034561938297,2,1,21,Male,Single,No,Renting,1
5366.3419086926115,3,7,2004,21,7.0,61373.2762930613,29550.094097454185,31823.182195607118,3,3,2.0769232101480437,37142.933403343,15377.798512511306,1,0,52,Female,Divorced,No,Renting,1
3519.6781556088927,4,3,1994,30,7.5,27427.79280369482,9787.445873734194,17640.34692996063,1,0,2.8023442640230227,12464.899651153155,7258.867688251256,7,5,66,Male,Widowed,No,Renting,1
4662.390592114235,1,10,2014,11,11.0,56102.443319410384,12301.029717408028,43801.41360200236,3,1,4.560792438377414,38248.332236044655,15477.508326381694,6,5,34,Female,Widowed,No,Living with Family,1
4781.973513852105,2,5,1996,29,14.5,18896.698844967246,2845.5725885156517,16051.126256451595,1,1,6.6407368841096455,12552.26838368943,3732.92519960948,7,0,61,Male,Married,Yes,Owned,1
4971.78358943729,4,5,2002,23,5.8,31264.747287670765,13663.376154526406,17601.37113314436,5,3,2.2882153674231804,21413.860080593407,7069.810954240858,3,1,45,Female,Single,No,Renting,1
6288.292559556978,1,5,2004,20,20.0,97658.17148043418,23913.814377135317,73744.35710329885,4,0,4.083755520566721,46013.19792147249,11318.967107480306,1,0,47,Female,Married,Yes,Other,1
5395.007806744324,3,1,2006,19,6.3,97636.91275431435,35558.18110012155,62078.73165419281,5,2,2.745835409280274,37003.35825093463,19293.80038042498,4,3,46,Male,Single,No,Renting,1
7081.906021077995,3,7,2000,24,8.0,116389.83269569793,33558.28098172357,82831.55171397436,3,0,3.468289474037299,64091.62747317135,15242.779231205683,1,0,63,Male,Single,No,Renting,1
5022.509466166777,4,1,2020,4,1.0,80328.20639962629,14424.68960412585,65903.51679550044,3,0,5.568799648669755,46101.10175795805,13971.374369279276,5,3,23,Male,Single,No,Renting,1
7864.130920570096,3,3,2004,20,6.7,57798.644802148236,19690.532709760202,38108.11209238804,1,3,2.9353520117563203,20239.739497765768,9586.544642159077,1,0,52,Male,Married,No,Owned,1
4518.83747940252,5,1,2003,21,4.2,74026.84861695318,9199.555405225035,64827.293211728145,3,0,8.046785453882743,45496.39879293596,13673.359700614135,7,1,58,Other,Married,No,Living with Family,1
4115.656428252314,4,6,1997,27,6.8,53811.83153450604,14278.269080109374,39533.56245439667,2,2,3.7687923677996573,16532.290861631474,11533.345830526365,5,1,54,Male,Married,No,Renting,1
5980.954012165461,1,1,2008,16,16.0,25372.893629056816,8084.970450961535,17287.923178095283,3,1,3.138279080047751,12511.154499586863,7119.007988123455,5,3,41,Female,Married,No,Living with Family,1
7226.122906197526,4,2,2006,18,4.5,52306.29871100837,14353.831183211929,37952.46752779644,1,3,3.644065340003803,22617.583752238763,9357.436063933763,5,1,46,Male,Single,No,Renting,1
3251.79504312216,2,5,1993,32,16.0,135454.74938851644,54109.95568796302,81344.79370055342,1,2,2.503323975529496,80747.45099662786,40125.25098532436,4,1,66,Female,Other,No,Living with Family,1
5064.514027678527,4,8,1989,36,9.0,264561.6042827464,114071.02210836575,150490.58217438063,2,1,2.319270919054419,112466.27320616566,66618.09604588019,1,0,63,Female,Married,No,Owned,1
4253.827082371194,3,5,2007,17,5.7,123087.19813142411,50280.779437546575,72806.41869387754,1,3,2.4479970181112627,77633.90780236712,24900.073602444398,7,0,48,Female,Married,No,Living with Family,1
5494.276519488119,3,9,1997,28,9.3,264066.270785006,30506.30323323486,233559.96755177114,4,3,8.656121614149598,142062.7408646528,60419.75898552165,1,0,52,Male,Single,No,Renting,0
5255.026885249107,5,3,2001,24,4.8,86922.28875887113,15441.875692330876,71480.41306654026,5,1,5.628998088751654,53679.49784159484,10469.340660140542,4,3,50,Male,Married,No,Other,1
7358.071871441582,5,6,1990,34,6.8,347809.40954437153,109435.79733608085,238373.61220829067,3,1,3.1782051029996854,241983.61609741204,93527.44798517931,3,2,69,Male,Married,No,Owned,0
4967.392810687825,5,2,2012,13,2.6,372577.2617874069,176575.1006135679,196002.16117383903,4,2,2.110021517715496,212988.76124710185,80652.35537658374,2,1,38,Female,Single,Yes,Renting,0
7242.1761484553435,1,10,2006,18,18.0,25466.328314868537,11051.946176367272,14414.382138501265,3,0,2.3042392632461417,17673.125746580263,7568.936469813425,7,3,49,Female,Single,No,Living with Family,1
4697.349495971971,5,1,2008,17,3.4,92313.11696782966,40342.10634434806,51971.0106234816,4,0,2.2882572412028446,28758.723578367284,20981.455909532095,7,1,40,Other,Married,No,Renting,0
6609.722812657825,1,3,2002,22,22.0,95662.7352347454,21168.563587729408,74494.17164701599,3,0,4.519094308798419,41637.77904666618,25524.95263272269,1,0,50,Male,Married,Yes,Living with Family,0
5352.994542205079,5,1,2023,1,0.2,59744.6099551007,16237.339838312198,43507.2701167885,2,0,3.6794579992796956,20500.843475993985,15530.763620494692,2,1,20,Female,Single,No,Renting,1
7714.8280980251675,1,7,2013,12,12.0,139252.72020363944,40144.10545227406,99108.61475136539,1,0,3.4688211042388826,56386.48614833671,23546.553033691536,6,5,35,Female,Widowed,No,Owned,1
2994.4777057783576,4,2,2004,21,5.2,70095.88753672058,11422.029076860446,58673.85845986013,1,2,6.136903265176043,44549.8029942306,10649.11619160904,6,1,42,Male,Single,No,Owned,1
3524.213423360263,4,4,1997,27,6.8,40982.178476918314,4607.513711140813,36374.6647657775,2,3,8.894640590612848,12824.524674495742,7626.730821563486,4,2,59,Male,Married,No,Renting,1
8007.43342698758,3,6,1998,26,8.7,96107.62469975269,46012.597865358875,50095.026834393815,4,2,2.0887241572619057,48829.70595495959,18591.85362450575,6,3,48,Female,Divorced,No,Renting,1
3910.1023597704693,1,1,2023,1,1.0,181307.6542073001,35587.979118659685,145719.67508864042,5,2,5.0946319149725445,95522.20650071502,26836.604244568356,7,0,20,Female,Married,No,Renting,1
4195.294962886208,2,7,2005,20,10.0,86200.78904133185,16893.59283636502,69307.19620496684,4,2,5.102572903010701,45208.90535822786,24043.08741564343,6,2,57,Female,Married,No,Renting,1
3946.4146217502184,3,6,1999,26,8.7,117910.62569220716,15723.573129020166,102187.052563187,1,3,7.4989714312827385,57790.21785333225,24585.49415158844,3,2,63,Male,Single,No,Renting,1
6872.668934800586,4,2,2010,15,3.8,74118.10837561873,34939.506112030314,39178.602263588415,5,2,2.1213267336397323,45674.6310026417,21915.900336992803,3,2,41,Female,Single,Yes,Owned,1
3399.813580162313,1,9,1997,28,28.0,98812.62525751705,32795.401040318815,66017.22421719824,3,2,3.013002498003801,34922.084880872346,25889.25915655411,3,0,67,Male,Other,No,Renting,1
5183.6756184164915,5,2,2009,15,3.0,32746.542569971483,12011.914592035304,20734.62797793618,5,3,2.7261717787840927,13892.092155386865,6914.136830430132,6,1,49,Male,Married,No,Renting,1
4991.567267329194,2,17,1985,39,19.5,54959.88772566313,25536.054123481048,29423.833602182083,4,2,2.1522466807088305,30024.06022454388,15905.834244265267,4,1,64,Male,Divorced,No,Owned,1
6724.773375256652,4,1,2007,17,4.2,83652.76746202001,19930.11019389873,63722.657268121286,2,0,4.1973058175879485,48215.82782659733,16812.111847121618,5,1,39,Female,Single,No,Renting,1
4324.476006502533,3,3,2007,17,5.7,29159.533018973645,10165.09848616316,18994.434532810483,3,1,2.868593261409706,13461.771722079888,8089.47563052431,5,3,40,Female,Single,No,Living with Family,1
5622.908868669911,1,0,2025,0,0.0,44926.319702469424,5189.878653219537,39736.44104924989,4,2,8.656526039312965,29208.779604578354,7710.657358201686,2,1,19,Female,Single,No,Living with Family,0
3383.1757399340954,2,6,2010,14,7.0,88907.11515400729,15532.874185420767,73374.24096858653,3,1,5.723803211993821,41448.2622525115,15623.511912099842,5,2,44,Male,Married,No,Owned,1
8620.911558015801,1,19,2003,21,21.0,112129.18509949448,48495.68440679285,63633.50069270164,5,2,2.312147698729836,51703.939418649585,20589.849059274566,5,2,59,Female,Single,No,Owned,1
4640.611513019437,5,0,2025,0,0.0,142519.18773452984,57963.60010380505,84555.5876307248,1,2,2.4587704607598053,44819.848119268485,29832.847384391807,3,2,19,Male,Divorced,No,Living with Family,1
5223.145227328051,3,1,2004,21,7.0,51844.08044368212,12455.907205525626,39388.173238156494,4,0,4.162208307130236,26982.59044091193,10923.446862964849,3,2,43,Female,Married,No,Renting,1
7582.131538275813,1,7,2014,10,10.0,99708.64752783533,24999.375980576056,74709.27154725927,2,3,3.9884454558108438,58177.23743311632,19869.917775723115,6,0,34,Male,Widowed,No,Renting,1
4329.990838542186,4,4,2004,21,5.2,45904.762329190635,14387.552017704265,31517.21031148637,5,1,3.1905888001449867,15872.731377809176,7399.856625886312,2,1,57,Male,Single,No,Renting,1
7721.073514407924,3,2,2002,22,7.3,163586.06820990634,16374.376824535168,147211.69138537117,4,3,9.99036909696563,69061.63858568823,46694.21881977844,1,0,50,Male,Divorced,No,Owned,1
4432.793238793059,4,1,2020,5,1.2,187094.59747853252,36763.664525857515,150330.932952675,2,0,5.0891172001349485,114595.96136168264,40733.71554085707,7,0,26,Male,Married,No,Renting,1
6277.5472757318885,1,13,1998,27,27.0,125966.95214928573,23088.825723292644,102878.12642599309,4,0,5.455753950371188,56227.58804927992,22869.028482007354,2,1,60,Female,Married,No,Owned,0
4490.977539761052,3,2,1989,35,11.7,170544.76830412445,34141.899277441546,136402.8690266829,5,1,4.995175192752322,67645.04485536719,39265.441609413305,2,1,65,Female,Married,No,Other,0
3255.9453322828986,4,2,1996,29,7.2,71251.42252103878,30093.91733151347,41157.50518952531,4,3,2.3676353508961885,40533.52815575181,18068.887040667618,4,2,56,Male,Married,No,Living with Family,1
5771.891525810924,5,1,2009,15,3.0,154856.69356472165,32809.41683698275,122047.27672773889,3,0,4.719885584499853,58644.773565444,45240.70438802854,6,0,46,Female,Married,No,Owned,1
6169.855101475299,5,2,2004,21,4.2,92083.08740975412,16262.658596645599,75820.42881310852,5,2,5.662240700837657,60614.7206560379,18408.314575886463,4,0,59,Male,Single,No,Renting,1
3246.171386510642,1,4,2003,22,22.0,32210.745891377435,9718.155468302106,22492.59042307533,4,2,3.3144917259699995,11023.785007787257,3943.2299154797906,2,1,43,Female,Single,No,Living with Family,1
4739.412521636932,3,2,2005,20,6.7,94380.08667792079,42117.87009386021,52262.216584060574,1,2,2.240856113274331,54987.71863606463,17757.91157664088,2,0,52,Female,Divorced,No,Owned,1
7051.1384423053605,2,5,2000,25,12.5,43756.738480053806,8599.94419722775,35156.79428282606,4,3,5.08802586116304,21870.470296111514,8567.311767438197,2,1,67,Female,Married,No,Renting,1
6030.178426194915,3,3,2012,13,4.3,498098.210851382,65457.32589397132,432640.8849574107,3,2,7.609510532987681,322753.60669408186,139168.05018285196,5,4,42,Male,Married,No,Renting,0
4517.1774973239235,5,2,2013,11,2.2,60013.942729791444,14557.095635342435,45456.84709444901,2,2,4.12265909582174,21033.568805189185,10740.104414621808,7,2,41,Female,Married,No,Living with Family,1
4173.711447548317,4,1,2018,7,1.8,121732.97650764036,48578.850449029196,73154.12605861116,2,0,2.5058842558526018,69528.75942746531,35383.49771909794,7,2,30,Female,Single,No,Owned,1
7962.366487702165,2,2,2020,4,2.0,96868.15362625167,31024.565876233,65843.58775001868,2,0,3.1223048861566665,51225.99675620831,19085.581795718914,4,0,24,Male,Single,No,Living with Family,1
3049.601895295713,1,17,2003,22,22.0,27076.460260634172,11553.995311035138,15522.464949599034,1,2,2.3434716331218897,13322.59474134418,7980.951833530698,2,1,53,Male,Married,Yes,Living with Family,1
5201.202138387096,2,10,1995,29,14.5,19552.668995729902,9460.301952814965,10092.367042914937,3,2,2.066812358976755,9709.130124317535,1987.3267114518708,7,2,62,Female,Married,No,Owned,1
2942.9546894590835,1,2,2011,14,14.0,118655.22885114171,49486.941917384545,69168.28693375716,5,0,2.3977078448134748,69863.10530632517,33195.35168362852,3,1,37,Female,Single,Yes,Owned,1
6972.221967266421,2,0,2024,0,0.0,293530.34332758543,100246.84434686258,193283.49898072286,2,1,2.9280756440765914,198161.3549685142,84015.45552041219,7,2,18,Female,Married,No,Renting,1
5039.314581687495,1,5,2019,5,5.0,46241.05821232313,13749.160657908338,32491.89755441479,3,3,3.3631913513008427,15560.146776214926,13511.830828028407,6,3,25,Female,Single,No,Renting,1
5647.261127154152,1,11,1987,38,38.0,24213.50021327827,2809.435153663675,21404.065059614593,4,3,8.618636447864755,7452.9410088142085,2484.6757539330224,6,1,63,Female,Married,No,Renting,1
9223.338464441415,2,3,2018,7,3.5,82543.172293901,40753.9407053585,41789.231588542505,1,0,2.0254034546172828,51365.123489689395,11088.863576265918,7,0,33,Male,Single,No,Owned,1
4209.79098639541,2,1,2015,10,5.0,37266.48278303927,9443.045339129285,27823.437443909985,3,3,3.946447511865436,12792.38188243669,8599.348998041189,3,0,31,Male,Married,No,Owned,1
